#name,id,kpi7_avg,kpi7_max
,12438,33 ,40 
,12439,33 ,52 
,12440,35 ,52 
,12441,35 ,49 
,12442,34 ,55 
,12443,29 ,37 
,12444,29 ,41 
,12445,29 ,38 
,12446,31 ,43 
,12447,31 ,38 
,12448,29 ,37 
,12449,29 ,41 
,12450,29 ,38 
,12451,31 ,43 
,12452,31 ,38 
,12453,29 ,49 
,12454,30 ,40 
,12455,29 ,36 
,12456,30 ,40 
,12457,30 ,46 
,12458,29 ,36 
,12459,29 ,37 
,12460,28 ,41 
,12461,28 ,40 
,12462,28 ,37 
,12463,29 ,36 
,12464,29 ,35 
,12465,29 ,38 
,12466,29 ,39 
,12467,28 ,36 
,12468,29 ,44 
,12469,30 ,41 
,12470,29 ,40 
,12471,29 ,42 
,12472,29 ,37 
,12473,29 ,44 
,12474,29 ,37 
,12475,29 ,44 
,12476,29 ,48 
,12477,29 ,37 
,12478,29 ,36 
,12479,30 ,48 
,12480,30 ,40 
,12481,29 ,40 
,12482,30 ,37 
,12483,34 ,55 
,12484,32 ,47 
,12485,32 ,41 
,12486,32 ,44 
,12487,33 ,48 
,12488,33 ,40 
,12489,33 ,52 
,12490,35 ,52 
,12491,35 ,49 
,12492,34 ,55 
,12493,29 ,37 
,12494,29 ,41 
,12495,29 ,38 
,12496,31 ,43 
,12497,31 ,38 
,12498,29 ,37 
,12499,29 ,41 
,12500,29 ,38 
,12501,31 ,43 
,12502,31 ,38 
,12503,29 ,49 
,12504,30 ,40 
,12505,29 ,36 
,12506,30 ,40 
,12507,30 ,46 
,12508,29 ,36 
,12509,29 ,37 
,12510,28 ,41 
,12511,28 ,40 
,12512,28 ,37 
,12513,29 ,36 
,12514,29 ,35 
,12515,29 ,38 
,12516,29 ,39 
,12517,28 ,36 
,12518,29 ,44 
,12519,30 ,41 
,12520,29 ,40 
,12521,29 ,42 
,12522,29 ,37 
,12523,29 ,44 
,12524,29 ,37 
,12525,29 ,44 
,12526,29 ,48 
,12527,29 ,37 
,12528,29 ,36 
,12529,30 ,48 
,12530,30 ,40 
,12531,29 ,40 
,12532,30 ,37 
,12533,34 ,55 
,12534,32 ,47 
,12535,32 ,41 
,12536,32 ,44 
,12537,33 ,48 
,12538,33 ,40 
,12539,33 ,52 
,12540,35 ,52 
,12541,35 ,49 
,12542,34 ,55 
,12543,29 ,37 
,12544,29 ,41 
,12545,29 ,38 
,12546,31 ,43 
,12547,31 ,38 
,12548,29 ,37 
,12549,29 ,41 
,12550,29 ,38 
,12551,31 ,43 
,12552,31 ,38 
,12553,29 ,49 
,12554,30 ,40 
,12555,29 ,36 
,12556,30 ,40 
,12557,30 ,46 
,12558,29 ,36 
,12559,29 ,37 
,12560,28 ,41 
,12561,28 ,40 
,12562,28 ,37 
,12563,29 ,36 
,12564,29 ,35 
,12565,29 ,38 
,12566,29 ,39 
,12567,28 ,36 
,12568,29 ,44 
,12569,30 ,41 
,12570,29 ,40 
,12571,29 ,42 
,12572,29 ,37 
,12573,29 ,44 
,12574,29 ,37 
,12575,29 ,44 
,12576,29 ,48 
,12577,29 ,37 
,12578,29 ,36 
,12579,30 ,48 
,12580,30 ,40 
,12581,29 ,40 
,12582,30 ,37 
,12583,34 ,55 
,12584,32 ,47 
,12585,32 ,41 
,12586,32 ,44 
,12587,33 ,48 
,12588,33 ,40 
,12589,33 ,52 
,12590,35 ,52 
,12591,35 ,49 
,12592,34 ,55 
,12593,29 ,37 
,12594,29 ,41 
,12595,29 ,38 
,12596,31 ,43 
,12597,31 ,38 
,12598,29 ,37 
,12599,29 ,41 
,12600,29 ,38 
,12601,31 ,43 
,12602,31 ,38 
,12603,29 ,49 
,12604,30 ,40 
,12605,29 ,36 
,12606,30 ,40 
,12607,30 ,46 
,12608,29 ,36 
,12609,29 ,37 
,12610,28 ,41 
,12611,28 ,40 
,12612,28 ,37 
,12613,29 ,36 
,12614,29 ,35 
,12615,29 ,38 
,12616,29 ,39 
,12617,28 ,36 
,12618,29 ,44 
,12619,30 ,41 
,12620,29 ,40 
,12621,29 ,42 
,12622,29 ,37 
,12623,29 ,44 
,12624,29 ,37 
,12625,29 ,44 
,12626,29 ,48 
,12627,29 ,37 
,12628,29 ,36 
,12629,30 ,48 
,12630,30 ,40 
,12631,29 ,40 
,12632,30 ,37 
,12633,34 ,55 
,12634,32 ,47 
,12635,32 ,41 
,12636,32 ,44 
,12637,33 ,48 
,12638,33 ,40 
,12639,33 ,52 
,12640,35 ,52 
,12641,35 ,49 
,12642,34 ,55 
,12643,29 ,37 
,12644,29 ,41 
,12645,29 ,38 
,12646,31 ,43 
,12647,31 ,38 
,12648,29 ,37 
,12649,29 ,41 
,12650,29 ,38 
,12651,31 ,43 
,12652,31 ,38 
,12653,29 ,49 
,12654,30 ,40 
,12655,29 ,36 
,12656,30 ,40 
,12657,30 ,46 
,12658,29 ,36 
,12659,29 ,37 
,12660,28 ,41 
,12661,28 ,40 
,12662,28 ,37 
,12663,29 ,36 
,12664,29 ,35 
,12665,29 ,38 
,12666,29 ,39 
,12667,28 ,36 
,12668,29 ,44 
,12669,30 ,41 
,12670,29 ,40 
,12671,29 ,42 
,12672,29 ,37 
,12673,29 ,44 
,12674,29 ,37 
,12675,29 ,44 
,12676,29 ,48 
,12677,29 ,37 
,12678,29 ,36 
,12679,30 ,48 
,12680,30 ,40 
,12681,29 ,40 
,12682,30 ,37 
,12683,34 ,55 
,12684,32 ,47 
,12685,32 ,41 
,12686,32 ,44 
,12687,33 ,48 
,12688,33 ,40 
,12689,33 ,52 
,12690,35 ,52 
,12691,35 ,49 
,12692,34 ,55 
,12693,29 ,37 
,12694,29 ,41 
,12695,29 ,38 
,12696,31 ,43 
,12697,31 ,38 
,12698,29 ,37 
,12699,29 ,41 
,12700,29 ,38 
,12701,31 ,43 
,12702,31 ,38 
,12703,29 ,49 
,12704,30 ,40 
,12705,29 ,36 
,12706,30 ,40 
,12707,30 ,46 
,12708,29 ,36 
,12709,29 ,37 
,12710,28 ,41 
,12711,28 ,40 
,12712,28 ,37 
,12713,29 ,36 
,12714,29 ,35 
,12715,29 ,38 
,12716,29 ,39 
,12717,28 ,36 
,12718,29 ,44 
,12719,30 ,41 
,12720,29 ,40 
,12721,29 ,42 
,12722,29 ,37 
,12723,29 ,44 
,12724,29 ,37 
,12725,29 ,44 
,12726,29 ,48 
,12727,29 ,37 
,12728,29 ,36 
,12729,30 ,48 
,12730,30 ,40 
,12731,29 ,40 
,12732,30 ,37 
,12733,34 ,55 
,12734,32 ,47 
,12735,32 ,41 
,12736,32 ,44 
,12737,33 ,48 
,12738,33 ,40 
,12739,33 ,52 
,12740,35 ,52 
,12741,35 ,49 
,12742,34 ,55 
,12743,29 ,42 
,12744,29 ,41 
,12745,30 ,39 
,12746,29 ,40 
,12747,30 ,50 
,12748,29 ,39 
,12749,30 ,37 
,12750,29 ,39 
,12751,30 ,45 
,12752,30 ,48 
,12753,30 ,39 
,12754,30 ,41 
,12755,31 ,45 
,12756,32 ,47 
,12757,31 ,39 
,12758,32 ,44 
,12759,32 ,45 
,12760,31 ,46 
,12761,33 ,49 
,12762,33 ,48 
,12763,33 ,40 
,12764,33 ,52 
,12765,35 ,52 
,12766,35 ,49 
,12767,34 ,55 
,12768,29 ,42 
,12769,29 ,41 
,12770,30 ,39 
,12771,29 ,40 
,12772,30 ,50 
,12773,29 ,39 
,12774,30 ,37 
,12775,29 ,39 
,12776,30 ,45 
,12777,30 ,48 
,12778,30 ,39 
,12779,30 ,41 
,12780,31 ,45 
,12781,32 ,47 
,12782,31 ,39 
,12783,32 ,44 
,12784,32 ,45 
,12785,31 ,46 
,12786,33 ,49 
,12787,33 ,48 
,12788,33 ,40 
,12789,33 ,52 
,12790,35 ,52 
,12791,35 ,49 
,12792,34 ,55 
,12793,29 ,42 
,12794,29 ,41 
,12795,30 ,39 
,12796,29 ,40 
,12797,30 ,50 
,12798,29 ,39 
,12799,30 ,37 
,12800,29 ,39 
,12801,30 ,45 
,12802,30 ,48 
,12803,30 ,39 
,12804,30 ,41 
,12805,31 ,45 
,12806,32 ,47 
,12807,31 ,39 
,12808,32 ,44 
,12809,32 ,45 
,12810,31 ,46 
,12811,33 ,49 
,12812,33 ,48 
,12813,33 ,40 
,12814,33 ,52 
,12815,35 ,52 
,12816,35 ,49 
,12817,34 ,55 
,12818,29 ,42 
,12819,29 ,41 
,12820,30 ,39 
,12821,29 ,40 
,12822,30 ,50 
,12823,29 ,39 
,12824,30 ,37 
,12825,29 ,39 
,12826,30 ,45 
,12827,30 ,48 
,12828,30 ,39 
,12829,30 ,41 
,12830,31 ,45 
,12831,32 ,47 
,12832,31 ,39 
,12833,32 ,44 
,12834,32 ,45 
,12835,31 ,46 
,12836,33 ,49 
,12837,33 ,48 
,12838,33 ,40 
,12839,33 ,52 
,12840,35 ,52 
,12841,35 ,49 
,12842,34 ,55 
,12843,29 ,42 
,12844,29 ,41 
,12845,30 ,39 
,12846,29 ,40 
,12847,30 ,50 
,12848,29 ,39 
,12849,30 ,37 
,12850,29 ,39 
,12851,30 ,45 
,12852,30 ,48 
,12853,30 ,39 
,12854,30 ,41 
,12855,31 ,45 
,12856,32 ,47 
,12857,31 ,39 
,12858,32 ,44 
,12859,32 ,45 
,12860,31 ,46 
,12861,33 ,49 
,12862,33 ,48 
,12863,33 ,40 
,12864,33 ,52 
,12865,35 ,52 
,12866,35 ,49 
,12867,34 ,55 
,12868,29 ,42 
,12869,29 ,41 
,12870,30 ,39 
,12871,29 ,40 
,12872,30 ,50 
,12873,29 ,39 
,12874,30 ,37 
,12875,29 ,39 
,12876,30 ,45 
,12877,30 ,48 
,12878,30 ,39 
,12879,30 ,41 
,12880,31 ,45 
,12881,32 ,47 
,12882,31 ,39 
,12883,32 ,44 
,12884,32 ,45 
,12885,31 ,46 
,12886,33 ,49 
,12887,33 ,48 
,12888,33 ,40 
,12889,33 ,52 
,12890,35 ,52 
,12891,35 ,49 
,12892,34 ,55 
,12893,29 ,37 
,12894,29 ,41 
,12895,29 ,38 
,12896,31 ,43 
,12897,31 ,38 
,12898,29 ,37 
,12899,29 ,41 
,12900,29 ,38 
,12901,31 ,43 
,12902,31 ,38 
,12903,29 ,49 
,12904,30 ,40 
,12905,29 ,36 
,12906,30 ,40 
,12907,30 ,46 
,12908,29 ,36 
,12909,29 ,37 
,12910,28 ,41 
,12911,28 ,40 
,12912,28 ,37 
,12913,29 ,36 
,12914,29 ,35 
,12915,29 ,38 
,12916,29 ,39 
,12917,28 ,36 
,12918,29 ,44 
,12919,30 ,41 
,12920,29 ,40 
,12921,29 ,42 
,12922,29 ,37 
,12923,29 ,44 
,12924,29 ,37 
,12925,29 ,44 
,12926,29 ,48 
,12927,29 ,37 
,12928,29 ,36 
,12929,30 ,48 
,12930,30 ,40 
,12931,29 ,40 
,12932,30 ,37 
,12933,34 ,55 
,12934,32 ,47 
,12935,32 ,41 
,12936,32 ,44 
,12937,33 ,48 
,12938,33 ,40 
,12939,33 ,52 
,12940,35 ,52 
,12941,35 ,49 
,12942,34 ,55 
,12943,29 ,37 
,12944,29 ,41 
,12945,29 ,38 
,12946,31 ,43 
,12947,31 ,38 
,12948,29 ,37 
,12949,29 ,41 
,12950,29 ,38 
,12951,31 ,43 
,12952,31 ,38 
,12953,29 ,49 
,12954,30 ,40 
,12955,29 ,36 
,12956,30 ,40 
,12957,30 ,46 
,12958,29 ,36 
,12959,29 ,37 
,12960,28 ,41 
,12961,28 ,40 
,12962,28 ,37 
,12963,29 ,36 
,12964,29 ,35 
,12965,29 ,38 
,12966,29 ,39 
,12967,28 ,36 
,12968,29 ,44 
,12969,30 ,41 
,12970,29 ,40 
,12971,29 ,42 
,12972,29 ,37 
,12973,29 ,44 
,12974,29 ,37 
,12975,29 ,44 
,12976,29 ,48 
,12977,29 ,37 
,12978,29 ,36 
,12979,30 ,48 
,12980,30 ,40 
,12981,29 ,40 
,12982,30 ,37 
,12983,34 ,55 
,12984,32 ,47 
,12985,32 ,41 
,12986,32 ,44 
,12987,33 ,48 
,12988,33 ,40 
,12989,33 ,52 
,12990,35 ,52 
,12991,35 ,49 
,12992,34 ,55 
,12993,29 ,37 
,12994,29 ,41 
,12995,29 ,38 
,12996,31 ,43 
,12997,31 ,38 
,12998,29 ,37 
,12999,29 ,41 
,13000,29 ,38 
,13001,31 ,43 
,13002,31 ,38 
,13003,29 ,49 
,13004,30 ,40 
,13005,29 ,36 
,13006,30 ,40 
,13007,30 ,46 
,13008,29 ,36 
,13009,29 ,37 
,13010,28 ,41 
,13011,28 ,40 
,13012,28 ,37 
,13013,29 ,36 
,13014,29 ,35 
,13015,29 ,38 
,13016,29 ,39 
,13017,28 ,36 
,13018,29 ,44 
,13019,30 ,41 
,13020,29 ,40 
,13021,29 ,42 
,13022,29 ,37 
,13023,29 ,44 
,13024,29 ,37 
,13025,29 ,44 
,13026,29 ,48 
,13027,29 ,37 
,13028,29 ,36 
,13029,30 ,48 
,13030,30 ,40 
,13031,29 ,40 
,13032,30 ,37 
,13033,34 ,55 
,13034,32 ,47 
,13035,32 ,41 
,13036,32 ,44 
,13037,33 ,48 
,13038,33 ,40 
,13039,33 ,52 
,13040,35 ,52 
,13041,35 ,49 
,13042,34 ,55 
,13043,29 ,37 
,13044,29 ,41 
,13045,29 ,38 
,13046,31 ,43 
,13047,31 ,38 
,13048,29 ,37 
,13049,29 ,41 
,13050,29 ,38 
,13051,31 ,43 
,13052,31 ,38 
,13053,29 ,49 
,13054,30 ,40 
,13055,29 ,36 
,13056,30 ,40 
,13057,30 ,46 
,13058,29 ,36 
,13059,29 ,37 
,13060,28 ,41 
,13061,28 ,40 
,13062,28 ,37 
,13063,29 ,36 
,13064,29 ,35 
,13065,29 ,38 
,13066,29 ,39 
,13067,28 ,36 
,13068,29 ,44 
,13069,30 ,41 
,13070,29 ,40 
,13071,29 ,42 
,13072,29 ,37 
,13073,29 ,44 
,13074,29 ,37 
,13075,29 ,44 
,13076,29 ,48 
,13077,29 ,37 
,13078,29 ,36 
,13079,30 ,48 
,13080,30 ,40 
,13081,29 ,40 
,13082,30 ,37 
,13083,34 ,55 
,13084,32 ,47 
,13085,32 ,41 
,13086,32 ,44 
,13087,33 ,48 
,13088,33 ,40 
,13089,33 ,52 
,13090,35 ,52 
,13091,35 ,49 
,13092,34 ,55 
,13093,29 ,37 
,13094,29 ,41 
,13095,29 ,38 
,13096,31 ,43 
,13097,31 ,38 
,13098,29 ,37 
,13099,29 ,41 
,13100,29 ,38 
,13101,31 ,43 
,13102,31 ,38 
,13103,29 ,49 
,13104,30 ,40 
,13105,29 ,36 
,13106,30 ,40 
,13107,30 ,46 
,13108,29 ,36 
,13109,29 ,37 
,13110,28 ,41 
,13111,28 ,40 
,13112,28 ,37 
,13113,29 ,36 
,13114,29 ,35 
,13115,29 ,38 
,13116,29 ,39 
,13117,28 ,36 
,13118,29 ,44 
,13119,30 ,41 
,13120,29 ,40 
,13121,29 ,42 
,13122,29 ,37 
,13123,29 ,44 
,13124,29 ,37 
,13125,29 ,44 
,13126,29 ,48 
,13127,29 ,37 
,13128,29 ,36 
,13129,30 ,48 
,13130,30 ,40 
,13131,29 ,40 
,13132,30 ,37 
,13133,34 ,55 
,13134,32 ,47 
,13135,32 ,41 
,13136,32 ,44 
,13137,33 ,48 
,13138,33 ,40 
,13139,33 ,52 
,13140,35 ,52 
,13141,35 ,49 
,13142,34 ,55 
,13143,29 ,37 
,13144,29 ,41 
,13145,29 ,38 
,13146,31 ,43 
,13147,31 ,38 
,13148,29 ,37 
,13149,29 ,41 
,13150,29 ,38 
,13151,31 ,43 
,13152,31 ,38 
,13153,29 ,49 
,13154,30 ,40 
,13155,29 ,36 
,13156,30 ,40 
,13157,30 ,46 
,13158,29 ,36 
,13159,29 ,37 
,13160,28 ,41 
,13161,28 ,40 
,13162,28 ,37 
,13163,29 ,36 
,13164,29 ,35 
,13165,29 ,38 
,13166,29 ,39 
,13167,28 ,36 
,13168,29 ,44 
,13169,30 ,41 
,13170,29 ,40 
,13171,29 ,42 
,13172,29 ,37 
,13173,29 ,44 
,13174,29 ,37 
,13175,29 ,44 
,13176,29 ,48 
,13177,29 ,37 
,13178,29 ,36 
,13179,30 ,48 
,13180,30 ,40 
,13181,29 ,40 
,13182,30 ,37 
,13183,34 ,55 
,13184,32 ,47 
,13185,32 ,41 
,13186,32 ,44 
,13187,33 ,48 
,13188,33 ,40 
,13189,33 ,52 
,13190,35 ,52 
,13191,35 ,49 
,13192,34 ,55 
,13193,29 ,37 
,13194,29 ,41 
,13195,29 ,38 
,13196,31 ,43 
,13197,31 ,38 
,13198,29 ,37 
,13199,29 ,41 
,13200,29 ,38 
,13201,31 ,43 
,13202,31 ,38 
,13203,29 ,49 
,13204,30 ,40 
,13205,29 ,36 
,13206,30 ,40 
,13207,30 ,46 
,13208,29 ,36 
,13209,29 ,37 
,13210,28 ,41 
,13211,28 ,40 
,13212,28 ,37 
,13213,29 ,36 
,13214,29 ,35 
,13215,29 ,38 
,13216,29 ,39 
,13217,28 ,36 
,13218,29 ,44 
,13219,30 ,41 
,13220,29 ,40 
,13221,29 ,42 
,13222,29 ,37 
,13223,29 ,44 
,13224,29 ,37 
,13225,29 ,44 
,13226,29 ,48 
,13227,29 ,37 
,13228,29 ,36 
,13229,30 ,48 
,13230,30 ,40 
,13231,29 ,40 
,13232,30 ,37 
,13233,34 ,55 
,13234,32 ,47 
,13235,32 ,41 
,13236,32 ,44 
,13237,33 ,48 
,13238,33 ,40 
,13239,33 ,52 
,13240,35 ,52 
,13241,35 ,49 
,13242,34 ,55 
,13243,29 ,37 
,13244,29 ,41 
,13245,29 ,38 
,13246,31 ,43 
,13247,31 ,38 
,13248,29 ,37 
,13249,29 ,41 
,13250,29 ,38 
,13251,31 ,43 
,13252,31 ,38 
,13253,29 ,49 
,13254,30 ,40 
,13255,29 ,36 
,13256,30 ,40 
,13257,30 ,46 
,13258,29 ,36 
,13259,29 ,37 
,13260,28 ,41 
,13261,28 ,40 
,13262,28 ,37 
,13263,29 ,36 
,13264,29 ,35 
,13265,29 ,38 
,13266,29 ,39 
,13267,28 ,36 
,13268,29 ,44 
,13269,30 ,41 
,13270,29 ,40 
,13271,29 ,42 
,13272,29 ,37 
,13273,29 ,44 
,13274,29 ,37 
,13275,29 ,44 
,13276,29 ,48 
,13277,29 ,37 
,13278,29 ,36 
,13279,30 ,48 
,13280,30 ,40 
,13281,29 ,40 
,13282,30 ,37 
,13283,34 ,55 
,13284,32 ,47 
,13285,32 ,41 
,13286,32 ,44 
,13287,33 ,48 
,13288,33 ,40 
,13289,33 ,52 
,13290,35 ,52 
,13291,35 ,49 
,13292,34 ,55 
,13293,29 ,37 
,13294,29 ,41 
,13295,29 ,38 
,13296,31 ,43 
,13297,31 ,38 
,13298,29 ,37 
,13299,29 ,41 
,13300,29 ,38 
,13301,31 ,43 
,13302,31 ,38 
,13303,29 ,49 
,13304,30 ,40 
,13305,29 ,36 
,13306,30 ,40 
,13307,30 ,46 
,13308,29 ,36 
,13309,29 ,37 
,13310,28 ,41 
,13311,28 ,40 
,13312,28 ,37 
,13313,29 ,36 
,13314,29 ,35 
,13315,29 ,38 
,13316,29 ,39 
,13317,28 ,36 
,13318,29 ,44 
,13319,30 ,41 
,13320,29 ,40 
,13321,29 ,42 
,13322,29 ,37 
,13323,29 ,44 
,13324,29 ,37 
,13325,29 ,44 
,13326,29 ,48 
,13327,29 ,37 
,13328,29 ,36 
,13329,30 ,48 
,13330,30 ,40 
,13331,29 ,40 
,13332,30 ,37 
,13333,34 ,55 
,13334,32 ,47 
,13335,32 ,41 
,13336,32 ,44 
,13337,33 ,48 
,13338,33 ,40 
,13339,33 ,52 
,13340,35 ,52 
,13341,35 ,49 
,13342,34 ,55 
,13343,29 ,37 
,13344,29 ,41 
,13345,29 ,38 
,13346,31 ,43 
,13347,31 ,38 
,13348,29 ,37 
,13349,29 ,41 
,13350,29 ,38 
,13351,31 ,43 
,13352,31 ,38 
,13353,29 ,49 
,13354,30 ,40 
,13355,29 ,36 
,13356,30 ,40 
,13357,30 ,46 
,13358,29 ,36 
,13359,29 ,37 
,13360,28 ,41 
,13361,28 ,40 
,13362,28 ,37 
,13363,29 ,36 
,13364,29 ,35 
,13365,29 ,38 
,13366,29 ,39 
,13367,28 ,36 
,13368,29 ,44 
,13369,30 ,41 
,13370,29 ,40 
,13371,29 ,42 
,13372,29 ,37 
,13373,29 ,44 
,13374,29 ,37 
,13375,29 ,44 
,13376,29 ,48 
,13377,29 ,37 
,13378,29 ,36 
,13379,30 ,48 
,13380,30 ,40 
,13381,29 ,40 
,13382,30 ,37 
,13383,34 ,55 
,13384,32 ,47 
,13385,32 ,41 
,13386,32 ,44 
,13387,33 ,48 
,13388,33 ,40 
,13389,33 ,52 
,13390,35 ,52 
,13391,35 ,49 
,13392,34 ,55 
,13393,29 ,42 
,13394,29 ,41 
,13395,30 ,39 
,13396,29 ,40 
,13397,30 ,50 
,13398,29 ,39 
,13399,30 ,37 
,13400,29 ,39 
,13401,30 ,45 
,13402,30 ,48 
,13403,30 ,39 
,13404,30 ,41 
,13405,31 ,45 
,13406,32 ,47 
,13407,31 ,39 
,13408,32 ,44 
,13409,32 ,45 
,13410,31 ,46 
,13411,33 ,49 
,13412,33 ,48 
,13413,33 ,40 
,13414,33 ,52 
,13415,35 ,52 
,13416,35 ,49 
,13417,34 ,55 
,13418,29 ,42 
,13419,29 ,41 
,13420,30 ,39 
,13421,29 ,40 
,13422,30 ,50 
,13423,29 ,39 
,13424,30 ,37 
,13425,29 ,39 
,13426,30 ,45 
,13427,30 ,48 
,13428,30 ,39 
,13429,30 ,41 
,13430,31 ,45 
,13431,32 ,47 
,13432,31 ,39 
,13433,32 ,44 
,13434,32 ,45 
,13435,31 ,46 
,13436,33 ,49 
,13437,33 ,48 
,13438,33 ,40 
,13439,33 ,52 
,13440,35 ,52 
,13441,35 ,49 
,13442,34 ,55 
,13443,29 ,42 
,13444,29 ,41 
,13445,30 ,39 
,13446,29 ,40 
,13447,30 ,50 
,13448,29 ,39 
,13449,30 ,37 
,13450,29 ,39 
,13451,30 ,45 
,13452,30 ,48 
,13453,30 ,39 
,13454,30 ,41 
,13455,31 ,45 
,13456,32 ,47 
,13457,31 ,39 
,13458,32 ,44 
,13459,32 ,45 
,13460,31 ,46 
,13461,33 ,49 
,13462,33 ,48 
,13463,33 ,40 
,13464,33 ,52 
,13465,35 ,52 
,13466,35 ,49 
,13467,34 ,55 
,13468,29 ,42 
,13469,29 ,41 
,13470,30 ,39 
,13471,29 ,40 
,13472,30 ,50 
,13473,29 ,39 
,13474,30 ,37 
,13475,29 ,39 
,13476,30 ,45 
,13477,30 ,48 
,13478,30 ,39 
,13479,30 ,41 
,13480,31 ,45 
,13481,32 ,47 
,13482,31 ,39 
,13483,32 ,44 
,13484,32 ,45 
,13485,31 ,46 
,13486,33 ,49 
,13487,33 ,48 
,13488,33 ,40 
,13489,33 ,52 
,13490,35 ,52 
,13491,35 ,49 
,13492,34 ,55 
,13493,29 ,42 
,13494,29 ,41 
,13495,30 ,39 
,13496,29 ,40 
,13497,30 ,50 
,13498,29 ,39 
,13499,30 ,37 
,13500,29 ,39 
,13501,30 ,45 
,13502,30 ,48 
,13503,30 ,39 
,13504,30 ,41 
,13505,31 ,45 
,13506,32 ,47 
,13507,31 ,39 
,13508,32 ,44 
,13509,32 ,45 
,13510,31 ,46 
,13511,33 ,49 
,13512,33 ,48 
,13513,33 ,40 
,13514,33 ,52 
,13515,35 ,52 
,13516,35 ,49 
,13517,34 ,55 
,13518,29 ,42 
,13519,29 ,41 
,13520,30 ,39 
,13521,29 ,40 
,13522,30 ,50 
,13523,29 ,39 
,13524,30 ,37 
,13525,29 ,39 
,13526,30 ,45 
,13527,30 ,48 
,13528,30 ,39 
,13529,30 ,41 
,13530,31 ,45 
,13531,32 ,47 
,13532,31 ,39 
,13533,32 ,44 
,13534,32 ,45 
,13535,31 ,46 
,13536,33 ,49 
,13537,33 ,48 
,13538,33 ,40 
,13539,33 ,52 
,13540,35 ,52 
,13541,35 ,49 
,13542,34 ,55 
,13543,29 ,37 
,13544,29 ,41 
,13545,29 ,38 
,13546,31 ,43 
,13547,31 ,38 
,13548,29 ,37 
,13549,29 ,41 
,13550,29 ,38 
,13551,31 ,43 
,13552,31 ,38 
,13553,29 ,49 
,13554,30 ,40 
,13555,29 ,36 
,13556,30 ,40 
,13557,30 ,46 
,13558,29 ,36 
,13559,29 ,37 
,13560,28 ,41 
,13561,28 ,40 
,13562,28 ,37 
,13563,29 ,36 
,13564,29 ,35 
,13565,29 ,38 
,13566,29 ,39 
,13567,28 ,36 
,13568,29 ,44 
,13569,30 ,41 
,13570,29 ,40 
,13571,29 ,42 
,13572,29 ,37 
,13573,29 ,44 
,13574,29 ,37 
,13575,29 ,44 
,13576,29 ,48 
,13577,29 ,37 
,13578,29 ,36 
,13579,30 ,48 
,13580,30 ,40 
,13581,29 ,40 
,13582,30 ,37 
,13583,34 ,55 
,13584,32 ,47 
,13585,32 ,41 
,13586,32 ,44 
,13587,33 ,48 
,13588,33 ,40 
,13589,33 ,52 
,13590,35 ,52 
,13591,35 ,49 
,13592,34 ,55 
,13593,29 ,37 
,13594,29 ,41 
,13595,29 ,38 
,13596,31 ,43 
,13597,31 ,38 
,13598,29 ,37 
,13599,29 ,41 
,13600,29 ,38 
,13601,31 ,43 
,13602,31 ,38 
,13603,29 ,49 
,13604,30 ,40 
,13605,29 ,36 
,13606,30 ,40 
,13607,30 ,46 
,13608,29 ,36 
,13609,29 ,37 
,13610,28 ,41 
,13611,28 ,40 
,13612,28 ,37 
,13613,29 ,36 
,13614,29 ,35 
,13615,29 ,38 
,13616,29 ,39 
,13617,28 ,36 
,13618,29 ,44 
,13619,30 ,41 
,13620,29 ,40 
,13621,29 ,42 
,13622,29 ,37 
,13623,29 ,44 
,13624,29 ,37 
,13625,29 ,44 
,13626,29 ,48 
,13627,29 ,37 
,13628,29 ,36 
,13629,30 ,48 
,13630,30 ,40 
,13631,29 ,40 
,13632,30 ,37 
,13633,34 ,55 
,13634,32 ,47 
,13635,32 ,41 
,13636,32 ,44 
,13637,33 ,48 
,13638,33 ,40 
,13639,33 ,52 
,13640,35 ,52 
,13641,35 ,49 
,13642,34 ,55 
,13643,29 ,37 
,13644,29 ,41 
,13645,29 ,38 
,13646,31 ,43 
,13647,31 ,38 
,13648,29 ,37 
,13649,29 ,41 
,13650,29 ,38 
,13651,31 ,43 
,13652,31 ,38 
,13653,29 ,49 
,13654,30 ,40 
,13655,29 ,36 
,13656,30 ,40 
,13657,30 ,46 
,13658,29 ,36 
,13659,29 ,37 
,13660,28 ,41 
,13661,28 ,40 
,13662,28 ,37 
,13663,29 ,36 
,13664,29 ,35 
,13665,29 ,38 
,13666,29 ,39 
,13667,28 ,36 
,13668,29 ,44 
,13669,30 ,41 
,13670,29 ,40 
,13671,29 ,42 
,13672,29 ,37 
,13673,29 ,44 
,13674,29 ,37 
,13675,29 ,44 
,13676,29 ,48 
,13677,29 ,37 
,13678,29 ,36 
,13679,30 ,48 
,13680,30 ,40 
,13681,29 ,40 
,13682,30 ,37 
,13683,34 ,55 
,13684,32 ,47 
,13685,32 ,41 
,13686,32 ,44 
,13687,33 ,48 
,13688,33 ,40 
,13689,33 ,52 
,13690,35 ,52 
,13691,35 ,49 
,13692,34 ,55 
,13693,29 ,37 
,13694,29 ,41 
,13695,29 ,38 
,13696,31 ,43 
,13697,31 ,38 
,13698,29 ,37 
,13699,29 ,41 
,13700,29 ,38 
,13701,31 ,43 
,13702,31 ,38 
,13703,29 ,49 
,13704,30 ,40 
,13705,29 ,36 
,13706,30 ,40 
,13707,30 ,46 
