#name,id,P12,P13,P14,P15,kpi7_avg,kpi7_max,
,6873,135 ,65 ,50 ,10 ,25 ,32 ,TRUE
,6874,135 ,65 ,56 ,0 ,26 ,30 ,TRUE
,6875,135 ,65 ,56 ,5 ,25 ,32 ,TRUE
,6876,135 ,65 ,56 ,10 ,25 ,29 ,TRUE
,6877,135 ,65 ,63 ,0 ,25 ,29 ,TRUE
,6878,135 ,65 ,63 ,5 ,25 ,30 ,TRUE
,6879,135 ,65 ,63 ,10 ,25 ,30 ,TRUE
,6880,135 ,65 ,70 ,0 ,25 ,33 ,TRUE
,6881,135 ,65 ,70 ,5 ,25 ,29 ,TRUE
,6882,135 ,65 ,70 ,10 ,25 ,28 ,TRUE
,6883,135 ,65 ,76 ,0 ,25 ,28 ,TRUE
,6884,135 ,65 ,76 ,5 ,26 ,34 ,TRUE
,6885,135 ,65 ,76 ,10 ,26 ,31 ,TRUE
,6886,135 ,65 ,83 ,0 ,25 ,32 ,TRUE
,6887,135 ,65 ,83 ,5 ,26 ,29 ,TRUE
,6888,135 ,65 ,83 ,10 ,26 ,33 ,TRUE
,6889,135 ,65 ,90 ,0 ,26 ,32 ,TRUE
,6890,135 ,65 ,90 ,5 ,26 ,31 ,TRUE
,6891,135 ,65 ,90 ,10 ,26 ,32 ,TRUE
,6892,135 ,70 ,30 ,0 ,25 ,29 ,TRUE
,6893,135 ,70 ,30 ,5 ,25 ,29 ,TRUE
,6894,135 ,70 ,30 ,10 ,26 ,31 ,TRUE
,6895,135 ,70 ,36 ,0 ,26 ,31 ,TRUE
,6896,135 ,70 ,36 ,5 ,25 ,32 ,TRUE
,6897,135 ,70 ,36 ,10 ,25 ,29 ,TRUE
,6898,135 ,70 ,43 ,0 ,25 ,30 ,TRUE
,6899,135 ,70 ,43 ,5 ,25 ,31 ,TRUE
,6900,135 ,70 ,43 ,10 ,25 ,29 ,TRUE
,6901,135 ,70 ,50 ,0 ,25 ,31 ,TRUE
,6902,135 ,70 ,50 ,5 ,26 ,31 ,TRUE
,6903,135 ,70 ,50 ,10 ,25 ,30 ,TRUE
,6904,135 ,70 ,56 ,0 ,25 ,31 ,TRUE
,6905,135 ,70 ,56 ,5 ,25 ,29 ,TRUE
,6906,135 ,70 ,56 ,10 ,25 ,29 ,TRUE
,6907,135 ,70 ,63 ,0 ,25 ,28 ,TRUE
,6908,135 ,70 ,63 ,5 ,25 ,28 ,TRUE
,6909,135 ,70 ,63 ,10 ,25 ,29 ,TRUE
,6910,135 ,70 ,70 ,0 ,25 ,29 ,TRUE
,6911,135 ,70 ,70 ,5 ,24 ,29 ,TRUE
,6912,135 ,70 ,70 ,10 ,25 ,31 ,TRUE
,6913,135 ,70 ,76 ,0 ,25 ,30 ,TRUE
,6914,135 ,70 ,76 ,5 ,25 ,32 ,TRUE
,6915,135 ,70 ,76 ,10 ,25 ,31 ,TRUE
,6916,135 ,70 ,83 ,0 ,26 ,35 ,TRUE
,6917,135 ,70 ,83 ,5 ,26 ,32 ,TRUE
,6918,135 ,70 ,83 ,10 ,26 ,30 ,TRUE
,6919,135 ,70 ,90 ,0 ,27 ,32 ,TRUE
,6920,135 ,70 ,90 ,5 ,26 ,30 ,TRUE
,6921,135 ,70 ,90 ,10 ,26 ,31 ,TRUE
,6922,135 ,75 ,30 ,0 ,26 ,31 ,TRUE
,6923,135 ,75 ,30 ,5 ,26 ,32 ,TRUE
,6924,140 ,110 ,90 ,0 ,32 ,44 ,TRUE
,6925,140 ,110 ,90 ,5 ,32 ,45 ,TRUE
,6926,140 ,110 ,90 ,10 ,31 ,46 ,TRUE
,6927,140 ,110 ,94 ,0 ,31 ,51 ,TRUE
,6928,140 ,110 ,94 ,5 ,32 ,49 ,TRUE
,6929,140 ,110 ,94 ,10 ,33 ,44 ,TRUE
,6930,140 ,110 ,98 ,0 ,33 ,40 ,TRUE
,6931,140 ,110 ,98 ,5 ,33 ,52 ,TRUE
,6932,140 ,110 ,98 ,10 ,35 ,52 ,TRUE
,6933,140 ,110 ,102 ,0 ,33 ,40 ,TRUE
,6934,140 ,110 ,102 ,5 ,33 ,52 ,TRUE
,6935,140 ,110 ,102 ,10 ,35 ,52 ,TRUE
,6936,140 ,110 ,106 ,0 ,33 ,40 ,TRUE
,6937,140 ,110 ,106 ,5 ,33 ,52 ,TRUE
,6938,140 ,110 ,106 ,10 ,35 ,52 ,TRUE
,6939,140 ,110 ,110 ,0 ,33 ,40 ,TRUE
,6940,140 ,110 ,110 ,5 ,33 ,52 ,TRUE
,6941,140 ,110 ,110 ,10 ,35 ,52 ,TRUE
,6942,140 ,116 ,90 ,0 ,32 ,44 ,TRUE
,6943,140 ,116 ,90 ,5 ,32 ,45 ,TRUE
,6944,140 ,116 ,90 ,10 ,31 ,46 ,TRUE
,6945,140 ,116 ,94 ,0 ,31 ,51 ,TRUE
,6946,140 ,116 ,94 ,5 ,32 ,49 ,TRUE
,6947,140 ,116 ,94 ,10 ,33 ,44 ,TRUE
,6948,140 ,116 ,98 ,0 ,33 ,40 ,TRUE
,6949,140 ,116 ,98 ,5 ,33 ,52 ,TRUE
,6950,140 ,116 ,98 ,10 ,35 ,52 ,TRUE
,6951,140 ,116 ,102 ,0 ,33 ,40 ,TRUE
,6952,140 ,116 ,102 ,5 ,33 ,52 ,TRUE
,6953,140 ,116 ,102 ,10 ,35 ,52 ,TRUE
,6954,140 ,116 ,106 ,0 ,33 ,40 ,TRUE
,6955,140 ,116 ,106 ,5 ,33 ,52 ,TRUE
,6956,140 ,116 ,106 ,10 ,35 ,52 ,TRUE
,6957,140 ,116 ,110 ,0 ,33 ,40 ,TRUE
,6958,140 ,116 ,110 ,5 ,33 ,52 ,TRUE
,6959,140 ,116 ,110 ,10 ,35 ,52 ,TRUE
,6960,140 ,122 ,90 ,0 ,32 ,44 ,TRUE
,6961,140 ,122 ,90 ,5 ,32 ,45 ,TRUE
,6962,140 ,122 ,90 ,10 ,31 ,46 ,TRUE
,6963,140 ,122 ,94 ,0 ,31 ,51 ,TRUE
,6964,140 ,122 ,94 ,5 ,32 ,49 ,TRUE
,6965,140 ,122 ,94 ,10 ,33 ,44 ,TRUE
,6966,140 ,122 ,98 ,0 ,33 ,40 ,TRUE
,6967,140 ,122 ,98 ,5 ,33 ,52 ,TRUE
,6968,140 ,122 ,98 ,10 ,35 ,52 ,TRUE
,6969,140 ,122 ,102 ,0 ,33 ,40 ,TRUE
,6970,140 ,122 ,102 ,5 ,33 ,52 ,TRUE
,6971,140 ,122 ,102 ,10 ,35 ,52 ,TRUE
,6972,140 ,122 ,106 ,0 ,33 ,40 ,TRUE
,6973,140 ,122 ,106 ,5 ,33 ,52 ,TRUE
,6974,140 ,122 ,106 ,10 ,35 ,52 ,TRUE
,6975,140 ,122 ,110 ,0 ,33 ,40 ,TRUE
,6976,140 ,122 ,110 ,5 ,33 ,52 ,TRUE
,6977,140 ,122 ,110 ,10 ,35 ,52 ,TRUE
,6978,140 ,128 ,90 ,0 ,32 ,44 ,TRUE
,6979,140 ,128 ,90 ,5 ,32 ,45 ,TRUE
,6980,140 ,128 ,90 ,10 ,31 ,46 ,TRUE
,6981,140 ,128 ,94 ,0 ,31 ,51 ,TRUE
,6982,140 ,128 ,94 ,5 ,32 ,49 ,TRUE
,6983,140 ,128 ,94 ,10 ,33 ,44 ,TRUE
,6984,140 ,128 ,98 ,0 ,33 ,40 ,TRUE
,6985,140 ,128 ,98 ,5 ,33 ,52 ,TRUE
,6986,140 ,128 ,98 ,10 ,35 ,52 ,TRUE
,6987,140 ,128 ,102 ,0 ,33 ,40 ,TRUE
,6988,140 ,128 ,102 ,5 ,33 ,52 ,TRUE
,6989,140 ,128 ,102 ,10 ,35 ,52 ,TRUE
,6990,140 ,128 ,106 ,0 ,33 ,40 ,TRUE
,6991,140 ,128 ,106 ,5 ,33 ,52 ,TRUE
,6992,140 ,128 ,106 ,10 ,35 ,52 ,TRUE
,6993,140 ,128 ,110 ,0 ,33 ,40 ,TRUE
,6994,140 ,128 ,110 ,5 ,33 ,52 ,TRUE
,6995,140 ,128 ,110 ,10 ,35 ,52 ,TRUE
,6996,140 ,134 ,90 ,0 ,32 ,44 ,TRUE
,6997,140 ,134 ,90 ,5 ,32 ,45 ,TRUE
,6998,140 ,134 ,90 ,10 ,31 ,46 ,TRUE
,6999,140 ,134 ,94 ,0 ,31 ,51 ,TRUE
,7000,140 ,134 ,94 ,5 ,32 ,49 ,TRUE
,7001,140 ,134 ,94 ,10 ,33 ,44 ,TRUE
,7002,140 ,134 ,98 ,0 ,33 ,40 ,TRUE
,7003,140 ,134 ,98 ,5 ,33 ,52 ,TRUE
,7004,140 ,134 ,98 ,10 ,35 ,52 ,TRUE
,7005,140 ,134 ,102 ,0 ,33 ,40 ,TRUE
,7006,140 ,134 ,102 ,5 ,33 ,52 ,TRUE
,7007,140 ,134 ,102 ,10 ,35 ,52 ,TRUE
,7008,140 ,134 ,106 ,0 ,33 ,40 ,TRUE
,7009,140 ,134 ,106 ,5 ,33 ,52 ,TRUE
,7010,140 ,134 ,106 ,10 ,35 ,52 ,TRUE
,7011,140 ,134 ,110 ,0 ,33 ,40 ,TRUE
,7012,140 ,134 ,110 ,5 ,33 ,52 ,TRUE
,7013,140 ,134 ,110 ,10 ,35 ,52 ,TRUE
,7014,140 ,140 ,90 ,0 ,32 ,44 ,TRUE
,7015,140 ,140 ,90 ,5 ,32 ,45 ,TRUE
,7016,140 ,140 ,90 ,10 ,31 ,46 ,TRUE
,7017,140 ,140 ,94 ,0 ,31 ,51 ,TRUE
,7018,140 ,140 ,94 ,5 ,32 ,49 ,TRUE
,7019,140 ,140 ,94 ,10 ,33 ,44 ,TRUE
,7020,140 ,140 ,98 ,0 ,33 ,40 ,TRUE
,7021,140 ,140 ,98 ,5 ,33 ,52 ,TRUE
,7022,140 ,140 ,98 ,10 ,35 ,52 ,TRUE
,7023,140 ,140 ,102 ,0 ,33 ,40 ,TRUE
,7024,140 ,140 ,102 ,5 ,33 ,52 ,TRUE
,7025,140 ,140 ,102 ,10 ,35 ,52 ,TRUE
,7026,140 ,140 ,106 ,0 ,33 ,40 ,TRUE
,7027,140 ,140 ,106 ,5 ,33 ,52 ,TRUE
,7028,140 ,140 ,106 ,10 ,35 ,52 ,TRUE
,7029,140 ,140 ,110 ,0 ,33 ,40 ,TRUE
,7030,140 ,140 ,110 ,5 ,33 ,52 ,TRUE
,7031,140 ,140 ,110 ,10 ,35 ,52 ,TRUE
,7032,142 ,80 ,30 ,0 ,28 ,37 ,TRUE
,7033,142 ,80 ,30 ,12 ,29 ,36 ,TRUE
,7034,142 ,80 ,30 ,25 ,29 ,34 ,TRUE
,7035,142 ,80 ,30 ,37 ,29 ,35 ,TRUE
,7036,142 ,80 ,30 ,50 ,30 ,37 ,TRUE
,7037,142 ,80 ,42 ,0 ,27 ,34 ,TRUE
,7038,142 ,80 ,42 ,12 ,29 ,36 ,TRUE
,7039,142 ,80 ,42 ,25 ,29 ,39 ,TRUE
,7040,142 ,80 ,42 ,37 ,30 ,37 ,TRUE
,7041,142 ,80 ,42 ,50 ,30 ,39 ,TRUE
,7042,142 ,80 ,55 ,0 ,29 ,44 ,TRUE
,7043,142 ,80 ,55 ,12 ,29 ,36 ,TRUE
,7044,142 ,80 ,55 ,25 ,29 ,38 ,TRUE
,7045,142 ,80 ,55 ,37 ,30 ,37 ,TRUE
,7046,142 ,80 ,55 ,50 ,30 ,37 ,TRUE
,7047,142 ,80 ,67 ,0 ,29 ,42 ,TRUE
,7048,142 ,80 ,67 ,12 ,29 ,35 ,TRUE
,7049,142 ,80 ,67 ,25 ,30 ,40 ,TRUE
,7050,142 ,80 ,67 ,37 ,31 ,39 ,TRUE
,7051,142 ,80 ,67 ,50 ,31 ,45 ,TRUE
,7052,142 ,80 ,80 ,0 ,30 ,41 ,TRUE
,7053,142 ,80 ,80 ,12 ,31 ,38 ,TRUE
,7054,142 ,80 ,80 ,25 ,31 ,39 ,TRUE
,7055,142 ,80 ,80 ,37 ,31 ,44 ,TRUE
,7056,142 ,80 ,80 ,50 ,32 ,40 ,TRUE
,7057,142 ,92 ,30 ,0 ,28 ,34 ,TRUE
,7058,142 ,92 ,30 ,12 ,28 ,39 ,TRUE
,7059,142 ,92 ,30 ,25 ,29 ,35 ,TRUE
,7060,142 ,92 ,30 ,37 ,30 ,39 ,TRUE
,7061,142 ,92 ,30 ,50 ,31 ,38 ,TRUE
,7062,142 ,92 ,42 ,0 ,27 ,30 ,TRUE
,7063,142 ,92 ,42 ,12 ,29 ,37 ,TRUE
,7064,142 ,92 ,42 ,25 ,29 ,36 ,TRUE
,7065,142 ,92 ,42 ,37 ,30 ,42 ,TRUE
,7066,142 ,92 ,42 ,50 ,30 ,39 ,TRUE
,7067,142 ,92 ,55 ,0 ,29 ,44 ,TRUE
,7068,142 ,92 ,55 ,12 ,29 ,36 ,TRUE
,7069,142 ,92 ,55 ,25 ,29 ,38 ,TRUE
,7070,142 ,92 ,55 ,37 ,30 ,37 ,TRUE
,7071,142 ,92 ,55 ,50 ,30 ,42 ,TRUE
,7072,142 ,92 ,67 ,0 ,29 ,42 ,TRUE
,7073,142 ,92 ,67 ,12 ,29 ,35 ,TRUE
,7074,142 ,92 ,67 ,25 ,30 ,40 ,TRUE
,7075,142 ,92 ,67 ,37 ,31 ,48 ,TRUE
,7076,142 ,92 ,67 ,50 ,31 ,42 ,TRUE
,7077,142 ,92 ,80 ,0 ,30 ,39 ,TRUE
,7078,142 ,92 ,80 ,12 ,32 ,46 ,TRUE
,7079,142 ,92 ,80 ,25 ,32 ,46 ,TRUE
,7080,142 ,92 ,80 ,37 ,31 ,48 ,TRUE
,7081,142 ,92 ,80 ,50 ,32 ,40 ,TRUE
,7082,142 ,105 ,30 ,0 ,28 ,34 ,TRUE
,7083,142 ,105 ,30 ,12 ,30 ,36 ,TRUE
,7084,142 ,105 ,30 ,25 ,29 ,35 ,TRUE
,7085,142 ,105 ,30 ,37 ,30 ,38 ,TRUE
,7086,142 ,105 ,30 ,50 ,31 ,38 ,TRUE
,7087,142 ,105 ,42 ,0 ,29 ,36 ,TRUE
,7088,142 ,105 ,42 ,12 ,29 ,37 ,TRUE
,7089,142 ,105 ,42 ,25 ,29 ,36 ,TRUE
,7090,142 ,105 ,42 ,37 ,29 ,35 ,TRUE
,7091,142 ,105 ,42 ,50 ,30 ,39 ,TRUE
,7092,142 ,105 ,55 ,0 ,29 ,44 ,TRUE
,7093,142 ,105 ,55 ,12 ,29 ,36 ,TRUE
,7094,142 ,105 ,55 ,25 ,30 ,38 ,TRUE
,7095,142 ,105 ,55 ,37 ,30 ,37 ,TRUE
,7096,142 ,105 ,55 ,50 ,30 ,42 ,TRUE
,7097,142 ,105 ,67 ,0 ,29 ,42 ,TRUE
,7098,142 ,105 ,67 ,12 ,29 ,35 ,TRUE
,7099,142 ,105 ,67 ,25 ,30 ,40 ,TRUE
,7100,142 ,105 ,67 ,37 ,31 ,48 ,TRUE
,7101,142 ,105 ,67 ,50 ,31 ,42 ,TRUE
,7102,142 ,105 ,80 ,0 ,30 ,39 ,TRUE
,7103,142 ,105 ,80 ,12 ,32 ,46 ,TRUE
,7104,142 ,105 ,80 ,25 ,32 ,46 ,TRUE
,7105,142 ,105 ,80 ,37 ,31 ,48 ,TRUE
,7106,142 ,105 ,80 ,50 ,32 ,40 ,TRUE
,7107,142 ,117 ,30 ,0 ,28 ,34 ,TRUE
,7108,142 ,117 ,30 ,12 ,30 ,36 ,TRUE
,7109,142 ,117 ,30 ,25 ,29 ,35 ,TRUE
,7110,142 ,117 ,30 ,37 ,30 ,38 ,TRUE
,7111,142 ,117 ,30 ,50 ,31 ,38 ,TRUE
,7112,142 ,117 ,42 ,0 ,29 ,36 ,TRUE
,7113,142 ,117 ,42 ,12 ,29 ,37 ,TRUE
,7114,142 ,117 ,42 ,25 ,29 ,36 ,TRUE
,7115,142 ,117 ,42 ,37 ,29 ,35 ,TRUE
,7116,142 ,117 ,42 ,50 ,30 ,39 ,TRUE
,7117,142 ,117 ,55 ,0 ,29 ,44 ,TRUE
,7118,142 ,117 ,55 ,12 ,29 ,36 ,TRUE
,7119,142 ,117 ,55 ,25 ,30 ,38 ,TRUE
,7120,142 ,117 ,55 ,37 ,30 ,37 ,TRUE
,7121,142 ,117 ,55 ,50 ,30 ,42 ,TRUE
,7122,142 ,117 ,67 ,0 ,29 ,42 ,TRUE
,7123,142 ,117 ,67 ,12 ,29 ,35 ,TRUE
,7124,142 ,117 ,67 ,25 ,30 ,40 ,TRUE
,7125,142 ,117 ,67 ,37 ,31 ,48 ,TRUE
,7126,142 ,117 ,67 ,50 ,31 ,42 ,TRUE
,7127,142 ,117 ,80 ,0 ,30 ,39 ,TRUE
,7128,142 ,117 ,80 ,12 ,32 ,46 ,TRUE
,7129,142 ,117 ,80 ,25 ,32 ,46 ,TRUE
,7130,142 ,117 ,80 ,37 ,31 ,48 ,TRUE
,7131,142 ,117 ,80 ,50 ,32 ,40 ,TRUE
,7132,142 ,130 ,30 ,0 ,28 ,34 ,TRUE
,7133,142 ,130 ,30 ,12 ,30 ,36 ,TRUE
,7134,142 ,130 ,30 ,25 ,29 ,35 ,TRUE
,7135,142 ,130 ,30 ,37 ,30 ,38 ,TRUE
,7136,142 ,130 ,30 ,50 ,31 ,38 ,TRUE
,7137,142 ,130 ,42 ,0 ,29 ,36 ,TRUE
,7138,142 ,130 ,42 ,12 ,29 ,37 ,TRUE
,7139,142 ,130 ,42 ,25 ,29 ,36 ,TRUE
,7140,142 ,130 ,42 ,37 ,29 ,35 ,TRUE
,7141,142 ,130 ,42 ,50 ,30 ,39 ,TRUE
,7142,142 ,130 ,55 ,0 ,29 ,44 ,TRUE
,7143,142 ,130 ,55 ,12 ,29 ,36 ,TRUE
,7144,142 ,130 ,55 ,25 ,30 ,38 ,TRUE
,7145,142 ,130 ,55 ,37 ,30 ,37 ,TRUE
,7146,142 ,130 ,55 ,50 ,30 ,42 ,TRUE
,7147,142 ,130 ,67 ,0 ,29 ,42 ,TRUE
,7148,142 ,130 ,67 ,12 ,29 ,35 ,TRUE
,7149,142 ,130 ,67 ,25 ,30 ,40 ,TRUE
,7150,142 ,130 ,67 ,37 ,31 ,48 ,TRUE
,7151,142 ,130 ,67 ,50 ,31 ,42 ,TRUE
,7152,142 ,130 ,80 ,0 ,30 ,39 ,TRUE
,7153,142 ,130 ,80 ,12 ,32 ,46 ,TRUE
,7154,142 ,130 ,80 ,25 ,32 ,46 ,TRUE
,7155,142 ,130 ,80 ,37 ,31 ,48 ,TRUE
,7156,142 ,130 ,80 ,50 ,32 ,40 ,TRUE
,7157,152 ,110 ,90 ,0 ,32 ,44 ,TRUE
,7158,152 ,110 ,90 ,5 ,32 ,45 ,TRUE
,7159,152 ,110 ,90 ,10 ,31 ,46 ,TRUE
,7160,152 ,110 ,94 ,0 ,31 ,51 ,TRUE
,7161,152 ,110 ,94 ,5 ,32 ,49 ,TRUE
,7162,152 ,110 ,94 ,10 ,33 ,44 ,TRUE
,7163,152 ,110 ,98 ,0 ,33 ,40 ,TRUE
,7164,152 ,110 ,98 ,5 ,33 ,52 ,TRUE
,7165,152 ,110 ,98 ,10 ,35 ,52 ,TRUE
,7166,152 ,110 ,102 ,0 ,33 ,40 ,TRUE
,7167,152 ,110 ,102 ,5 ,33 ,52 ,TRUE
,7168,152 ,110 ,102 ,10 ,35 ,52 ,TRUE
,7169,152 ,110 ,106 ,0 ,33 ,40 ,TRUE
,7170,152 ,110 ,106 ,5 ,33 ,52 ,TRUE
,7171,152 ,110 ,106 ,10 ,35 ,52 ,TRUE
,7172,152 ,110 ,110 ,0 ,33 ,40 ,TRUE
,7173,152 ,110 ,110 ,5 ,33 ,52 ,TRUE
,7174,152 ,110 ,110 ,10 ,35 ,52 ,TRUE
,7175,152 ,116 ,90 ,0 ,32 ,44 ,TRUE
,7176,152 ,116 ,90 ,5 ,32 ,45 ,TRUE
,7177,152 ,116 ,90 ,10 ,31 ,46 ,TRUE
,7178,152 ,116 ,94 ,0 ,31 ,51 ,TRUE
,7179,152 ,116 ,94 ,5 ,32 ,49 ,TRUE
,7180,152 ,116 ,94 ,10 ,33 ,44 ,TRUE
,7181,152 ,116 ,98 ,0 ,33 ,40 ,TRUE
,7182,152 ,116 ,98 ,5 ,33 ,52 ,TRUE
,7183,152 ,116 ,98 ,10 ,35 ,52 ,TRUE
,7184,152 ,116 ,102 ,0 ,33 ,40 ,TRUE
,7185,152 ,116 ,102 ,5 ,33 ,52 ,TRUE
,7186,152 ,116 ,102 ,10 ,35 ,52 ,TRUE
,7187,152 ,116 ,106 ,0 ,33 ,40 ,TRUE
,7188,152 ,116 ,106 ,5 ,33 ,52 ,TRUE
,7189,152 ,116 ,106 ,10 ,35 ,52 ,TRUE
,7190,152 ,116 ,110 ,0 ,33 ,40 ,TRUE
,7191,152 ,116 ,110 ,5 ,33 ,52 ,TRUE
,7192,152 ,116 ,110 ,10 ,35 ,52 ,TRUE
,7193,152 ,122 ,90 ,0 ,32 ,44 ,TRUE
,7194,152 ,122 ,90 ,5 ,32 ,45 ,TRUE
,7195,152 ,122 ,90 ,10 ,31 ,46 ,TRUE
,7196,152 ,122 ,94 ,0 ,31 ,51 ,TRUE
,7197,152 ,122 ,94 ,5 ,32 ,49 ,TRUE
,7198,152 ,122 ,94 ,10 ,33 ,44 ,TRUE
,7199,152 ,122 ,98 ,0 ,33 ,40 ,TRUE
,7200,152 ,122 ,98 ,5 ,33 ,52 ,TRUE
,7201,152 ,122 ,98 ,10 ,35 ,52 ,TRUE
,7202,152 ,122 ,102 ,0 ,33 ,40 ,TRUE
,7203,152 ,122 ,102 ,5 ,33 ,52 ,TRUE
,7204,152 ,122 ,102 ,10 ,35 ,52 ,TRUE
,7205,152 ,122 ,106 ,0 ,33 ,40 ,TRUE
,7206,152 ,122 ,106 ,5 ,33 ,52 ,TRUE
,7207,152 ,122 ,106 ,10 ,35 ,52 ,TRUE
,7208,152 ,122 ,110 ,0 ,33 ,40 ,TRUE
,7209,152 ,122 ,110 ,5 ,33 ,52 ,TRUE
,7210,152 ,122 ,110 ,10 ,35 ,52 ,TRUE
,7211,152 ,128 ,90 ,0 ,32 ,44 ,TRUE
,7212,152 ,128 ,90 ,5 ,32 ,45 ,TRUE
,7213,152 ,128 ,90 ,10 ,31 ,46 ,TRUE
,7214,152 ,128 ,94 ,0 ,31 ,51 ,TRUE
,7215,152 ,128 ,94 ,5 ,32 ,49 ,TRUE
,7216,152 ,128 ,94 ,10 ,33 ,44 ,TRUE
,7217,152 ,128 ,98 ,0 ,33 ,40 ,TRUE
,7218,152 ,128 ,98 ,5 ,33 ,52 ,TRUE
,7219,152 ,128 ,98 ,10 ,35 ,52 ,TRUE
,7220,152 ,128 ,102 ,0 ,33 ,40 ,TRUE
,7221,152 ,128 ,102 ,5 ,33 ,52 ,TRUE
,7222,152 ,128 ,102 ,10 ,35 ,52 ,TRUE
,7223,152 ,128 ,106 ,0 ,33 ,40 ,TRUE
,7224,152 ,128 ,106 ,5 ,33 ,52 ,TRUE
,7225,152 ,128 ,106 ,10 ,35 ,52 ,TRUE
,7226,152 ,128 ,110 ,0 ,33 ,40 ,TRUE
,7227,152 ,128 ,110 ,5 ,33 ,52 ,TRUE
,7228,152 ,128 ,110 ,10 ,35 ,52 ,TRUE
,7229,152 ,134 ,90 ,0 ,32 ,44 ,TRUE
,7230,152 ,134 ,90 ,5 ,32 ,45 ,TRUE
,7231,152 ,134 ,90 ,10 ,31 ,46 ,TRUE
,7232,152 ,134 ,94 ,0 ,31 ,51 ,TRUE
,7233,152 ,134 ,94 ,5 ,32 ,49 ,TRUE
,7234,152 ,134 ,94 ,10 ,33 ,44 ,TRUE
,7235,152 ,134 ,98 ,0 ,33 ,40 ,TRUE
,7236,152 ,134 ,98 ,5 ,33 ,52 ,TRUE
,7237,152 ,134 ,98 ,10 ,35 ,52 ,TRUE
,7238,152 ,134 ,102 ,0 ,33 ,40 ,TRUE
,7239,152 ,134 ,102 ,5 ,33 ,52 ,TRUE
,7240,152 ,134 ,102 ,10 ,35 ,52 ,TRUE
,7241,152 ,134 ,106 ,0 ,33 ,40 ,TRUE
,7242,152 ,134 ,106 ,5 ,33 ,52 ,TRUE
,7243,152 ,134 ,106 ,10 ,35 ,52 ,TRUE
,7244,152 ,134 ,110 ,0 ,33 ,40 ,TRUE
,7245,152 ,134 ,110 ,5 ,33 ,52 ,TRUE
,7246,152 ,134 ,110 ,10 ,35 ,52 ,TRUE
,7247,152 ,140 ,90 ,0 ,32 ,44 ,TRUE
,7248,152 ,140 ,90 ,5 ,32 ,45 ,TRUE
,7249,152 ,140 ,90 ,10 ,31 ,46 ,TRUE
,7250,152 ,140 ,94 ,0 ,31 ,51 ,TRUE
,7251,152 ,140 ,94 ,5 ,32 ,49 ,TRUE
,7252,152 ,140 ,94 ,10 ,33 ,44 ,TRUE
,7253,152 ,140 ,98 ,0 ,33 ,40 ,TRUE
,7254,152 ,140 ,98 ,5 ,33 ,52 ,TRUE
,7255,152 ,140 ,98 ,10 ,35 ,52 ,TRUE
,7256,152 ,140 ,102 ,0 ,33 ,40 ,TRUE
,7257,152 ,140 ,102 ,5 ,33 ,52 ,TRUE
,7258,152 ,140 ,102 ,10 ,35 ,52 ,TRUE
,7259,152 ,140 ,106 ,0 ,33 ,40 ,TRUE
,7260,152 ,140 ,106 ,5 ,33 ,52 ,TRUE
,7261,152 ,140 ,106 ,10 ,35 ,52 ,TRUE
,7262,152 ,140 ,110 ,0 ,33 ,40 ,TRUE
,7263,152 ,140 ,110 ,5 ,33 ,52 ,TRUE
,7264,152 ,140 ,110 ,10 ,35 ,52 ,TRUE
,7265,155 ,80 ,30 ,0 ,28 ,37 ,TRUE
,7266,155 ,80 ,30 ,12 ,29 ,36 ,TRUE
,7267,155 ,80 ,30 ,25 ,29 ,34 ,TRUE
,7268,155 ,80 ,30 ,37 ,29 ,35 ,TRUE
,7269,155 ,80 ,30 ,50 ,30 ,37 ,TRUE
,7270,155 ,80 ,42 ,0 ,27 ,34 ,TRUE
,7271,155 ,80 ,42 ,12 ,29 ,36 ,TRUE
,7272,155 ,80 ,42 ,25 ,29 ,39 ,TRUE
,7273,155 ,80 ,42 ,37 ,30 ,37 ,TRUE
,7274,155 ,80 ,42 ,50 ,30 ,39 ,TRUE
,7275,155 ,80 ,55 ,0 ,29 ,44 ,TRUE
,7276,155 ,80 ,55 ,12 ,29 ,36 ,TRUE
,7277,155 ,80 ,55 ,25 ,29 ,38 ,TRUE
,7278,155 ,80 ,55 ,37 ,30 ,37 ,TRUE
,7279,155 ,80 ,55 ,50 ,30 ,37 ,TRUE
,7280,155 ,80 ,60 ,0 ,29 ,38 ,TRUE
,7281,155 ,80 ,60 ,5 ,29 ,41 ,TRUE
,7282,155 ,80 ,60 ,10 ,30 ,39 ,TRUE
,7283,155 ,80 ,60 ,15 ,29 ,42 ,TRUE
,7284,155 ,80 ,60 ,20 ,30 ,50 ,TRUE
,7285,155 ,80 ,65 ,0 ,28 ,34 ,TRUE
,7286,155 ,80 ,65 ,5 ,29 ,39 ,TRUE
,7287,155 ,80 ,65 ,10 ,29 ,37 ,TRUE
,7288,155 ,80 ,65 ,15 ,28 ,35 ,TRUE
,7289,155 ,80 ,65 ,20 ,30 ,40 ,TRUE
,7290,155 ,80 ,67 ,0 ,29 ,42 ,TRUE
,7291,155 ,80 ,67 ,12 ,29 ,35 ,TRUE
,7292,155 ,80 ,67 ,25 ,30 ,40 ,TRUE
,7293,155 ,80 ,67 ,37 ,31 ,39 ,TRUE
,7294,155 ,80 ,67 ,50 ,31 ,45 ,TRUE
,7295,155 ,80 ,70 ,0 ,29 ,39 ,TRUE
